YEAR,SEX,FIRST NAME,COUNT
1983,M,MARK,115
1983,M,DANIEL,100
1983,M,JOSEPH,100
1983,M,JEFFREY,96
1983,M,JUSTIN,95
1983,M,NICHOLAS,93
1983,M,STEPHEN,91
1983,M,WILLIAM,86
1984,F,JENNIFER,251
1984,F,ASHLEY,189
1984,F,AMANDA,153
1984,F,MELISSA,138
1984,F,SARAH,122
1984,F,NICOLE,104
1984,F,JESSICA,98
1984,F,LAURA,97
1984,F,AMY,89
1984,F,ERIN,76
1984,F,STEPHANIE,75
1984,F,HOLLY,74
1984,F,CRYSTAL,72
1984,F,LISA,63
1984,F,LINDSAY,61
1984,F,HEATHER,59
1984,F,TARA,57
1984,F,DANIELLE,55
1984,F,ANGELA,53
1984,F,JILLIAN,53
1984,M,MATTHEW,310
1984,M,CHRISTOPHER,224
1984,M,MICHAEL,224
1984,M,RYAN,180
1984,M,ADAM,155
1984,M,ANDREW,146
1984,M,DAVID,145
1984,M,JAMES,137
1984,M,DANIEL,127
1984,M,JOHN,124
1984,M,ROBERT,122
1984,M,JASON,118
1984,M,JUSTIN,112
1984,M,JONATHAN,107
1984,M,JOSHUA,107
1984,M,NICHOLAS,102
1984,M,JOSEPH,97
1984,M,MARK,90
1984,M,JEFFREY,85
1984,M,WILLIAM,84
1985,F,ASHLEY,214
1985,F,JENNIFER,175
1985,F,AMANDA,169
1985,F,SARAH,128
1985,F,LAURA,122
1985,F,NICOLE,121
1985,F,JESSICA,116
1985,F,MELISSA,114
1985,F,MEGAN,107
1985,F,STEPHANIE,89
1985,F,AMY,82
1985,F,MICHELLE,62
1985,F,ERIN,58
1985,F,HOLLY,58
1985,F,JILLIAN,56
1985,F,ANGELA,54
1985,F,COURTNEY,53
1985,F,LISA,53
1985,F,CRYSTAL,52
1985,F,BRITTANY,51
1985,M,MATTHEW,283
1985,M,MICHAEL,230
1985,M,CHRISTOPHER,200
1985,M,RYAN,165
1985,M,ANDREW,158
1985,M,DANIEL,153
1985,M,ADAM,136
1985,M,JOHN,136
1985,M,JASON,131
1985,M,JAMES,130
1985,M,JUSTIN,125
1985,M,ROBERT,123
1985,M,DAVID,122
1985,M,JOSHUA,117
1985,M,JONATHAN,114
1985,M,JOSEPH,113
1985,M,KYLE,105
1985,M,JEFFREY,93
1985,M,NICHOLAS,92
1985,M,STEPHEN,86
1986,F,ASHLEY,190
1986,F,SARAH,183
1986,F,JENNIFER,170
1986,F,AMANDA,128
1986,F,JESSICA,121
1986,F,NICOLE,116
1986,F,MELISSA,105
1986,F,MEGAN,103
1986,F,STEPHANIE,97
1986,F,LAURA,95
1986,F,BRITTANY,70
1986,F,AMY,67
1986,F,MICHELLE,66
1986,F,HEATHER,57
1986,F,SAMANTHA,57
1986,F,ERIN,56
1986,F,KATHERINE,55
1986,F,LISA,53
1986,F,DANIELLE,52
1986,F,NATASHA,52
1986,M,MATTHEW,246
1986,M,CHRISTOPHER,235
1986,M,MICHAEL,226
1986,M,RYAN,172
1986,M,ANDREW,170
1986,M,DANIEL,132
1986,M,JOHN,130
1986,M,DAVID,129
1986,M,KYLE,129
1986,M,JUSTIN,117
1986,M,JAMES,115
1986,M,JONATHAN,109
1986,M,ADAM,105
1986,M,NICHOLAS,105
1986,M,JOSEPH,100
1986,M,ROBERT,100
1986,M,JOSHUA,96
1986,M,JASON,88
1986,M,STEPHEN,78
1986,M,MARK,75
1987,F,ASHLEY,213
1987,F,SARAH,170
1987,F,AMANDA,148
1987,F,JENNIFER,141
1987,F,NICOLE,140
1987,F,JESSICA,135
1987,F,LAURA,104
1987,F,MEGAN,100
1987,F,MELISSA,93
1987,F,STEPHANIE,78
1987,F,AMY,75
1987,F,SAMANTHA,67
1987,F,DANIELLE,63
1987,F,BRITTANY,59
1987,F,COURTNEY,58
1987,F,EMILY,56
1987,F,HOLLY,56
1987,F,MICHELLE,55
1987,F,KAYLA,53
1987,F,ALICIA,48
1987,F,LINDSAY,48
1987,M,MATTHEW,246
1987,M,MICHAEL,208
1987,M,CHRISTOPHER,177
1987,M,ANDREW,162
1987,M,KYLE,145
1987,M,RYAN,143
1987,M,JUSTIN,139
1987,M,JAMES,122
1987,M,ADAM,121
1987,M,DAVID,116
1987,M,DANIEL,106
1987,M,JOSHUA,103
1987,M,JONATHAN,97
1987,M,JOSEPH,96
1987,M,NICHOLAS,96
1987,M,JOHN,94
1987,M,TYLER,78
1987,M,ROBERT,77
1987,M,ALEXANDER,71
1987,M,MARK,71
1988,F,AMANDA,189
1988,F,ASHLEY,162
1988,F,SARAH,162
1988,F,JESSICA,150
1988,F,NICOLE,109
1988,F,LAURA,98
1988,F,MELISSA,93
1988,F,STEPHANIE,91
1988,F,JENNIFER,86
1988,F,SAMANTHA,83
1988,F,BRITTANY,81
1988,F,MEGAN,78
1988,F,DANIELLE,75
1988,F,TIFFANY,63
1988,F,EMILY,60
1988,F,COURTNEY,58
1988,F,KAYLA,54
1988,F,REBECCA,54
1988,F,KATELYN,50
1988,F,ERIN,47
1988,M,MATTHEW,244
1988,M,MICHAEL,182
1988,M,RYAN,169
1988,M,JUSTIN,168
1988,M,CHRISTOPHER,164
1988,M,KYLE,154
1988,M,ANDREW,153
1988,M,DANIEL,121
1988,M,JAMES,111
1988,M,NICHOLAS,110
1988,M,JOSHUA,109
1988,M,DAVID,97
1988,M,JONATHAN,96
1988,M,ADAM,92
1988,M,JOHN,92
1988,M,ROBERT,89
1988,M,JEREMY,78
1988,M,BRANDON,76
1988,M,JOSEPH,76
1988,M,ALEXANDER,70
1989,F,JESSICA,166
1989,F,ASHLEY,163
1989,F,SAMANTHA,155
1989,F,AMANDA,130
1989,F,SARAH,119
1989,F,BRITTANY,117
1989,F,NICOLE,93
1989,F,JENNIFER,92
1989,F,KAYLA,88
1989,F,MELISSA,86
1989,F,EMILY,81
1989,F,COURTNEY,80
1989,F,MEGAN,80
1989,F,LAURA,68
1989,F,STEPHANIE,68
1989,F,DANIELLE,62
1989,F,KATELYN,58
1989,F,AMY,54
1989,F,JILLIAN,54
1989,F,TIFFANY,52
1989,M,MATTHEW,213
1989,M,MICHAEL,190
1989,M,CHRISTOPHER,177
1989,M,KYLE,150
1989,M,ANDREW,146
1989,M,RYAN,141
1989,M,JUSTIN,135
1989,M,NICHOLAS,131
1989,M,DANIEL,125
1989,M,DAVID,118
1989,M,JOHN,112
1989,M,JAMES,111
1989,M,JOSHUA,102
1989,M,ROBERT,87
1989,M,ADAM,86
1989,M,ALEXANDER,85
1989,M,JONATHAN,83
1989,M,TYLER,82
1989,M,BRANDON,76
1989,M,STEPHEN,69
1990,F,JESSICA,210
1990,F,SAMANTHA,164
1990,F,ASHLEY,130
1990,F,BRITTANY,119
1990,F,SARAH,118
1990,F,AMANDA,105
1990,F,JENNIFER,96
1990,F,NICOLE,91
1990,F,MEGAN,84
1990,F,KAYLA,80
1990,F,EMILY,76
1990,F,LAURA,75
1990,F,STEPHANIE,74
1990,F,MELISSA,71
1990,F,COURTNEY,70
1990,F,KATHERINE,68
1990,F,KATELYN,64
1990,F,REBECCA,60
1990,F,DANIELLE,59
1990,F,ERIN,54
1990,F,MICHELLE,54
1990,M,MATTHEW,242
1990,M,KYLE,182
1990,M,MICHAEL,165
1990,M,CHRISTOPHER,153
1990,M,JUSTIN,146
1990,M,RYAN,143
1990,M,ANDREW,130
1990,M,JOSHUA,124
1990,M,JORDAN,122
1990,M,JAMES,119
1990,M,JOHN,96
1990,M,DAVID,94
1990,M,ROBERT,94
1990,M,NICHOLAS,90
1990,M,DANIEL,88
1990,M,BRANDON,87
1990,M,ALEXANDER,85
1990,M,ADAM,81
1990,M,JONATHAN,81
1990,M,TYLER,80
1991,F,JESSICA,204
1991,F,ASHLEY,123
1991,F,BRITTANY,114
1991,F,SAMANTHA,109
1991,F,SARAH,107
1991,F,KAYLA,104
1991,F,EMILY,96
1991,F,STEPHANIE,86
1991,F,MEGAN,84
1991,F,AMANDA,81
1991,F,JENNA,76
1991,F,NICOLE,71
1991,F,JENNIFER,70
1991,F,LAURA,70
1991,F,MELISSA,69
1991,F,REBECCA,68
1991,F,COURTNEY,67
1991,F,CHELSEA,53
1991,F,DANIELLE,52
1991,F,MICHELLE,51
1991,M,MATTHEW,185
1991,M,KYLE,152
1991,M,MICHAEL,145
1991,M,CHRISTOPHER,143
1991,M,RYAN,142
1991,M,JOSHUA,131
1991,M,JUSTIN,126
1991,M,JORDAN,123
1991,M,ANDREW,119
1991,M,DANIEL,108
1991,M,NICHOLAS,104
1991,M,ALEXANDER,98
1991,M,TYLER,96
1991,M,BRANDON,95
1991,M,ROBERT,95
1991,M,JAMES,93
1991,M,DAVID,90
1991,M,CODY,83
1991,M,JOHN,79
1991,M,JOSEPH,73
1992,F,JESSICA,182
1992,F,BRITTANY,121
1992,F,SAMANTHA,117
1992,F,SARAH,117
1992,F,ASHLEY,116
1992,F,EMILY,109
1992,F,REBECCA,93
1992,F,AMANDA,80
1992,F,JENNA,78
1992,F,MEGAN,75
1992,F,NICOLE,74
1992,F,CHELSEA,73
1992,F,KAYLA,71
1992,F,KELSEY,69
1992,F,DANIELLE,62
1992,F,STEPHANIE,61
1992,F,LAURA,60
1992,F,JENNIFER,57
1992,F,COURTNEY,55
1992,F,KAITLYN,55
1992,M,MATTHEW,210
1992,M,RYAN,169
1992,M,MICHAEL,144
1992,M,BRANDON,135
1992,M,KYLE,127
1992,M,CHRISTOPHER,126
1992,M,JUSTIN,116
1992,M,TYLER,115
1992,M,ALEXANDER,111
1992,M,JOSHUA,105
1992,M,ANDREW,104
1992,M,NICHOLAS,102
1992,M,JORDAN,100
1992,M,JAMES,95
1992,M,CODY,80
1992,M,DANIEL,80
1992,M,JOHN,77
1992,M,DAVID,71
1992,M,JOSEPH,71
1992,M,DYLAN,70
1993,F,JESSICA,169
1993,F,EMILY,122
1993,F,SARAH,117
1993,F,BRITTANY,102
1993,F,SAMANTHA,97
1993,F,ASHLEY,96
1993,F,REBECCA,90
1993,F,KELSEY,86
1993,F,TAYLOR,71
1993,F,AMANDA,63
1993,F,KAYLA,63
1993,F,MEGAN,61
1993,F,DANIELLE,60
1993,F,JENNA,59
1993,F,NICOLE,59
1993,F,CHELSEA,58
1993,F,KATELYN,58
1993,F,COURTNEY,50
1993,F,STEPHANIE,50
1993,F,JENNIFER,49
1993,M,BRANDON,207
1993,M,RYAN,171
1993,M,MATTHEW,162
1993,M,MICHAEL,124
1993,M,CHRISTOPHER,118
1993,M,TYLER,116
1993,M,KYLE,114
1993,M,JUSTIN,111
1993,M,NICHOLAS,107
1993,M,ALEXANDER,105
1993,M,JOSHUA,102
1993,M,ANDREW,90
1993,M,JORDAN,89
1993,M,JOHN,86
1993,M,CODY,84
1993,M,JAMES,82
1993,M,JACOB,73
1993,M,DANIEL,72
1993,M,DYLAN,67
1993,M,DAVID,64
1994,F,JESSICA,150
1994,F,EMILY,136
1994,F,ASHLEY,97
1994,F,SARAH,96
1994,F,BRITTANY,85
1994,F,KELSEY,82
1994,F,SAMANTHA,77
1994,F,MEGAN,75
1994,F,NICOLE,68
1994,F,REBECCA,65
1994,F,MORGAN,63
1994,F,COURTNEY,60
1994,F,AMANDA,58
1994,F,TAYLOR,58
1994,F,JENNA,54
1994,F,KAYLA,54
1994,F,CHELSEA,51
1994,F,JENNIFER,49
1994,F,DANIELLE,47
1994,F,LAURA,47
1994,M,BRANDON,190
1994,M,MATTHEW,168
1994,M,KYLE,118
1994,M,RYAN,118
1994,M,ALEXANDER,109
1994,M,JUSTIN,105
1994,M,TYLER,100
1994,M,MICHAEL,99
1994,M,CHRISTOPHER,93
1994,M,CODY,93
1994,M,NICHOLAS,93
1994,M,JORDAN,88
1994,M,JOSHUA,88
1994,M,JAMES,79
1994,M,DANIEL,76
1994,M,ANDREW,75
1994,M,DYLAN,75
1994,M,JOHN,71
1994,M,ROBERT,70
1994,M,JACOB,68
1995,F,SARAH,122
1995,F,EMILY,114
1995,F,JESSICA,110
1995,F,ASHLEY,84
1995,F,BRITTANY,77
1995,F,MEGAN,76
1995,F,TAYLOR,76
1995,F,SAMANTHA,72
1995,F,REBECCA,63
1995,F,JENNA,62
1995,F,COURTNEY,61
1995,F,MORGAN,59
1995,F,NICOLE,59
1995,F,HANNAH,57
1995,F,KELSEY,53
1995,F,EMMA,51
1995,F,LAURA,48
1995,F,AMANDA,45
1995,F,KAYLA,45
1995,F,DANIELLE,44
1995,M,BRANDON,194
1995,M,TYLER,123
1995,M,MATTHEW,122
1995,M,RYAN,110
1995,M,NICHOLAS,109
1995,M,ALEXANDER,95
1995,M,KYLE,91
1995,M,MICHAEL,89
1995,M,JOSHUA,87
1995,M,JUSTIN,85
1995,M,JACOB,77
1995,M,CODY,75
1995,M,DYLAN,74
1995,M,JOHN,72
1995,M,ANDREW,71
1995,M,JORDAN,71
1995,M,JAMES,69
1995,M,CHRISTOPHER,67
1995,M,DANIEL,67
1995,M,MITCHELL,65
1996,F,EMILY,121
1996,F,JESSICA,112
1996,F,SARAH,93
1996,F,SAMANTHA,82
1996,F,REBECCA,77
1996,F,HANNAH,72
1996,F,TAYLOR,68
1996,F,COURTNEY,65
1996,F,KELSEY,63
1996,F,BRITTANY,61
1996,F,LAUREN,59
1996,F,EMMA,58
1996,F,MORGAN,56
1996,F,ASHLEY,52
1996,F,MEGAN,48
1996,F,NICOLE,48
1996,F,KAYLA,45
1996,F,JENNA,44
1996,F,MADISON,44
1996,F,BRIANNA,41
1996,M,BRANDON,160
1996,M,MATTHEW,137
1996,M,NICHOLAS,122
1996,M,RYAN,108
1996,M,ALEXANDER,96
1996,M,MICHAEL,94
1996,M,TYLER,90
1996,M,JACOB,83
1996,M,JOSHUA,83
1996,M,JORDAN,80
1996,M,KYLE,80
1996,M,DYLAN,79
1996,M,JUSTIN,77
1996,M,DANIEL,76
1996,M,ANDREW,74
1996,M,CHRISTOPHER,72
1996,M,JOHN,71
1996,M,CONNOR,70
1996,M,WILLIAM,68
1996,M,LIAM,66
1997,F,EMILY,94
1997,F,JESSICA,89
1997,F,SARAH,79
1997,F,HANNAH,77
1997,F,EMMA,71
1997,F,MEGAN,69
1997,F,TAYLOR,67
1997,F,SAMANTHA,57
1997,F,REBECCA,55
1997,F,MORGAN,46
1997,F,KELSEY,45
1997,F,COURTNEY,44
1997,F,VICTORIA,43
1997,F,JENNA,41
1997,F,JULIA,41
1997,F,BRITTANY,39
1997,F,HALEY,39
1997,F,KAYLA,37
1997,F,LAUREN,37
1997,F,OLIVIA,36
1997,M,BRANDON,135
1997,M,MATTHEW,115
1997,M,NICHOLAS,105
1997,M,RYAN,105
1997,M,DYLAN,93
1997,M,JACOB,90
1997,M,KYLE,88
1997,M,JOSHUA,85
1997,M,TYLER,84
1997,M,LOGAN,81
1997,M,MICHAEL,76
1997,M,JORDAN,69
1997,M,JUSTIN,69
1997,M,LIAM,69
1997,M,ALEXANDER,68
1997,M,ANDREW,68
1997,M,JAMES,65
1997,M,AUSTIN,61
1997,M,CHRISTOPHER,61
1997,M,DANIEL,60
1998,F,EMILY,105
1998,F,SARAH,98
1998,F,EMMA,93
1998,F,HANNAH,75
1998,F,JESSICA,73
1998,F,TAYLOR,69
1998,F,REBECCA,56
1998,F,SAMANTHA,54
1998,F,MADISON,52
1998,F,MEGAN,48
1998,F,COURTNEY,47
1998,F,MORGAN,45
1998,F,VICTORIA,44
1998,F,KAYLA,42
1998,F,BRIANNA,40
1998,F,KELSEY,39
1998,F,LAURA,39
1998,F,HALEY,37
1998,F,OLIVIA,37
1998,F,MACKENZIE,35
1998,M,MATTHEW,122
1998,M,RYAN,105
1998,M,JACOB,93
1998,M,NICHOLAS,87
1998,M,TYLER,87
1998,M,ALEXANDER,86
1998,M,BRANDON,84
1998,M,DYLAN,78
1998,M,JOSHUA,77
1998,M,CAMERON,72
1998,M,MICHAEL,71
1998,M,JORDAN,68
1998,M,KYLE,65
1998,M,ANDREW,60
1998,M,AUSTIN,60
1998,M,BENJAMIN,60
1998,M,NOAH,60
1998,M,WILLIAM,59
1998,M,JOHN,55
1998,M,LOGAN,52
1999,F,EMILY,122
1999,F,EMMA,122
1999,F,HANNAH,89
1999,F,TAYLOR,85
1999,F,MADISON,69
1999,F,SARAH,65
1999,F,JESSICA,64
1999,F,OLIVIA,59
1999,F,MEGAN,51
1999,F,REBECCA,51
1999,F,SAMANTHA,47
1999,F,MORGAN,44
1999,F,JULIA,43
1999,F,LAUREN,43
1999,F,MACKENZIE,43
1999,F,ALYSSA,38
1999,F,HALEY,38
1999,F,JENNA,37
1999,F,BRIANNA,36
1999,F,VICTORIA,35
1999,M,MATTHEW,114
1999,M,NICHOLAS,113
1999,M,RYAN,98
1999,M,JACOB,94
1999,M,JOSHUA,84
1999,M,CAMERON,80
1999,M,TYLER,77
1999,M,LOGAN,69
1999,M,KYLE,66
1999,M,BRANDON,65
1999,M,WILLIAM,65
1999,M,NOAH,63
1999,M,LIAM,61
1999,M,ALEXANDER,60
1999,M,AUSTIN,59
1999,M,JUSTIN,59
1999,M,MICHAEL,59
1999,M,CHRISTOPHER,57
1999,M,BENJAMIN,56
1999,M,DAWSON,54
2000,F,EMILY,116
2000,F,HANNAH,102
2000,F,EMMA,89
2000,F,MADISON,80
2000,F,SARAH,76
2000,F,JESSICA,67
2000,F,TAYLOR,56
2000,F,SAMANTHA,54
2000,F,MACKENZIE,53
2000,F,LAUREN,49
2000,F,OLIVIA,47
2000,F,JENNA,45
2000,F,REBECCA,45
2000,F,MEGAN,43
2000,F,HAILEY,38
2000,F,HALEY,38
2000,F,MORGAN,38
2000,F,JULIA,35
2000,F,ALYSSA,33
2000,F,BRIANNA,33
2000,M,JACOB,96
2000,M,NICHOLAS,92
2000,M,JOSHUA,87
2000,M,MATTHEW,85
2000,M,RYAN,85
2000,M,CAMERON,76
2000,M,BENJAMIN,75
2000,M,DYLAN,73
2000,M,ALEXANDER,71
2000,M,TYLER,64
2000,M,NOAH,63
2000,M,BRANDON,58
2000,M,ETHAN,55
2000,M,LIAM,55
2000,M,MICHAEL,54
2000,M,ZACHARY,54
2000,M,JAMES,53
2000,M,KYLE,53
2000,M,JOHN,52
2000,M,AUSTIN,50
2000,M,CHRISTOPHER,50
2001,F,EMILY,124
2001,F,MADISON,109
2001,F,EMMA,106
2001,F,HANNAH,85
2001,F,OLIVIA,71
2001,F,SARAH,58
2001,F,JESSICA,57
2001,F,ABIGAIL,53
2001,F,JULIA,49
2001,F,TAYLOR,49
2001,F,LAUREN,46
2001,F,MEGAN,45
2001,F,GRACE,44
2001,F,JENNA,41
2001,F,MACKENZIE,39
2001,F,HALEY,38
2001,F,SAMANTHA,36
2001,F,ALYSSA,33
2001,F,BRIANNA,30
2001,F,KAITLYN,29
2001,M,JACOB,95
2001,M,LOGAN,85
2001,M,MATTHEW,81
2001,M,JOSHUA,77
2001,M,ETHAN,73
2001,M,NICHOLAS,73
2001,M,RYAN,73
2001,M,DYLAN,71
2001,M,CAMERON,70
2001,M,LIAM,63
2001,M,BENJAMIN,62
2001,M,NOAH,60
2001,M,ALEXANDER,58
2001,M,BRANDON,58
2001,M,MICHAEL,55
2001,M,JUSTIN,53
2001,M,WILLIAM,52
2001,M,RILEY,51
2001,M,TYLER,51
2001,M,DANIEL,47
2002,F,EMILY,121
2002,F,EMMA,121
2002,F,MADISON,97
2002,F,HANNAH,69
2002,F,OLIVIA,65
2002,F,SARAH,64
2002,F,GRACE,56
2002,F,MACKENZIE,52
2002,F,JESSICA,48
2002,F,ABIGAIL,46
2002,F,CHLOE,41
2002,F,TAYLOR,41
2002,F,JENNA,40
2002,F,LAUREN,37
2002,F,MEGAN,34
2002,F,SAMANTHA,34
2002,F,SOPHIE,30
2002,F,HAILEY,29
2002,F,MORGAN,28
2002,F,ALYSSA,27
2002,F,MAKAYLA,27
2002,F,RACHEL,27
2002,F,REBECCA,27
2002,M,ETHAN,106
2002,M,JACOB,80
2002,M,MATTHEW,80
2002,M,NICHOLAS,72
2002,M,CONNOR,71
2002,M,JOSHUA,69
2002,M,RYAN,68
2002,M,LOGAN,66
2002,M,NOAH,62
2002,M,ALEXANDER,57
2002,M,BENJAMIN,57
2002,M,LIAM,57
2002,M,CAMERON,55
2002,M,DYLAN,53
2002,M,ZACHARY,51
2002,M,SAMUEL,50
2002,M,COLE,49
2002,M,TYLER,49
2002,M,BRANDON,47
2002,M,JAMES,45
2003,F,EMMA,139
2003,F,MADISON,84
2003,F,EMILY,79
2003,F,HANNAH,76
2003,F,SARAH,63
2003,F,OLIVIA,58
2003,F,GRACE,53
2003,F,ABIGAIL,51
2003,F,LAUREN,44
2003,F,PAIGE,44
2003,F,HALEY,39
2003,F,JULIA,39
2003,F,MACKENZIE,39
2003,F,CHLOE,38
2003,F,SAMANTHA,38
2003,F,JESSICA,35
2003,F,TAYLOR,34
2003,F,BROOKE,33
2003,F,ELLA,31
2003,F,JENNA,31
2003,F,REBECCA,31
2003,M,ETHAN,97
2003,M,MATTHEW,83
2003,M,RYAN,73
2003,M,JACOB,70
2003,M,BENJAMIN,68
2003,M,CONNOR,67
2003,M,JOSHUA,64
2003,M,NICHOLAS,63
2003,M,ALEXANDER,62
2003,M,LOGAN,58
2003,M,CAMERON,55
2003,M,LIAM,55
2003,M,DYLAN,51
2003,M,SAMUEL,50
2003,M,JOHN,49
2003,M,BRANDON,46
2003,M,NOAH,46
2003,M,MICHAEL,43
2003,M,WILLIAM,43
2003,M,NATHAN,42
2004,F,EMMA,140
2004,F,MADISON,88
2004,F,EMILY,83
2004,F,ABIGAIL,58
2004,F,HANNAH,58
2004,F,GRACE,57
2004,F,OLIVIA,51
2004,F,SARAH,51
2004,F,LAUREN,49
2004,F,ELLA,45
2004,F,MACKENZIE,39
2004,F,BROOKLYN,36
2004,F,ANNA,35
2004,F,CHLOE,35
2004,F,TAYLOR,34
2004,F,HAILEY,33
2004,F,JULIA,33
2004,F,HALEY,32
2004,F,JENNA,31
2004,F,REBECCA,30
2004,F,SAMANTHA,30
2004,M,ETHAN,96
2004,M,RYAN,67
2004,M,ALEXANDER,66
2004,M,LIAM,66
2004,M,NOAH,63
2004,M,MATTHEW,62
2004,M,LOGAN,60
2004,M,CONNOR,58
2004,M,JOSHUA,58
2004,M,BENJAMIN,57
2004,M,JACOB,56
2004,M,CAMERON,54
2004,M,NICHOLAS,51
2004,M,ZACHARY,50
2004,M,DYLAN,48
2004,M,TYLER,47
2004,M,OWEN,46
2004,M,WILLIAM,46
2004,M,NATHAN,45
2004,M,EVAN,44
2005,F,EMMA,101
2005,F,MADISON,70
2005,F,OLIVIA,65
2005,F,EMILY,64
2005,F,HANNAH,62
2005,F,ABIGAIL,56
2005,F,GRACE,47
2005,F,SARAH,47
2005,F,AVA,44
2005,F,LAUREN,42
2005,F,CHLOE,38
2005,F,ELLA,37
2005,F,JULIA,28
2005,F,BROOKE,27
2005,F,HAILEY,27
2005,F,LILY,27
2005,F,BROOKLYN,26
2005,F,MACKENZIE,26
2005,F,SAMANTHA,26
2005,F,SOPHIE,26
2005,M,JACOB,81
2005,M,ETHAN,69
2005,M,ALEXANDER,64
2005,M,LOGAN,63
2005,M,JACK,62
2005,M,CONNOR,61
2005,M,JOSHUA,61
2005,M,NICHOLAS,59
2005,M,MATTHEW,57
2005,M,NATHAN,57
2005,M,NOAH,57
2005,M,RYAN,55
2005,M,WILLIAM,55
2005,M,OWEN,51
2005,M,BENJAMIN,49
2005,M,LIAM,49
2005,M,DYLAN,47
2005,M,EVAN,46
2005,M,CAMERON,43
2005,M,SAMUEL,42
2006,F,EMMA,72
2006,F,MADISON,67
2006,F,AVA,65
2006,F,OLIVIA,65
2006,F,HANNAH,64
2006,F,EMILY,58
2006,F,ABIGAIL,57
2006,F,SARAH,53
2006,F,ELLA,42
2006,F,CHLOE,39
2006,F,LILY,37
2006,F,GRACE,36
2006,F,BROOKE,32
2006,F,SOPHIA,31
2006,F,FAITH,28
2006,F,SOPHIE,28
2006,F,ELIZABETH,26
2006,F,JULIA,25
2006,F,BROOKLYN,24
2006,F,RACHEL,24
2006,M,RYAN,72
2006,M,ETHAN,67
2006,M,JACOB,67
2006,M,NOAH,65
2006,M,LIAM,60
2006,M,OWEN,60
2006,M,ALEXANDER,58
2006,M,MATTHEW,58
2006,M,JACK,56
2006,M,BENJAMIN,54
2006,M,NATHAN,53
2006,M,EVAN,51
2006,M,WILLIAM,50
2006,M,COLE,49
2006,M,JOSHUA,49
2006,M,LOGAN,48
2006,M,LUCAS,46
2006,M,CAMERON,45
2006,M,CONNOR,44
2006,M,NICHOLAS,43
2007,F,EMMA,85
2007,F,EMILY,77
2007,F,AVA,67
2007,F,OLIVIA,67
2007,F,MADISON,63
2007,F,CHLOE,54
2007,F,HANNAH,52
2007,F,ABIGAIL,51
2007,F,ELLA,46
2007,F,SOPHIA,44
2007,F,GRACE,42
2007,F,SOPHIE,36
2007,F,BROOKE,35
2007,F,SARAH,34
2007,F,BROOKLYN,32
2007,F,HAILEY,31
2007,F,JULIA,30
2007,F,ANNA,28
2007,F,ALYSSA,27
2007,F,JENNA,27
2007,F,LAUREN,27
2007,M,NOAH,82
2007,M,ETHAN,69
2007,M,JACK,66
2007,M,LIAM,66
2007,M,LOGAN,65
2007,M,OWEN,63
2007,M,JACOB,57
2007,M,ALEXANDER,56
2007,M,WILLIAM,55
2007,M,NICHOLAS,51
2007,M,NATHAN,50
2007,M,BENJAMIN,49
2007,M,CAMERON,49
2007,M,MATTHEW,48
2007,M,RYAN,48
2007,M,LUCAS,44
2007,M,CONNOR,43
2007,M,CARTER,40
2007,M,JOSHUA,40
2007,M,JOHN,39
2007,M,SAMUEL,39
2008,F,AVA,67
2008,F,OLIVIA,65
2008,F,EMMA,56
2008,F,SOPHIE,54
2008,F,ABIGAIL,53
2008,F,EMILY,53
2008,F,ELLA,52
2008,F,HANNAH,52
2008,F,MADISON,48
2008,F,SOPHIA,46
2008,F,LILY,45
2008,F,BROOKLYN,42
2008,F,BROOKE,38
2008,F,LAUREN,36
2008,F,SARAH,36
2008,F,CHLOE,35
2008,F,ALEXIS,30
2008,F,PAIGE,30
2008,F,JULIA,28
2008,F,TAYLOR,28
2008,M,JACOB,71
2008,M,LIAM,69
2008,M,LOGAN,66
2008,M,ETHAN,62
2008,M,WILLIAM,59
2008,M,ALEXANDER,58
2008,M,NOAH,58
2008,M,OWEN,57
2008,M,JACK,54
2008,M,RYAN,51
2008,M,MATTHEW,49
2008,M,LUCAS,48
2008,M,AIDEN,45
2008,M,BENJAMIN,42
2008,M,CARTER,42
2008,M,NATHAN,41
2008,M,CAMERON,40
2008,M,CONNOR,39
2008,M,JOSHUA,38
2008,M,JAMES,37
2009,F,EMMA,75
2009,F,OLIVIA,60
2009,F,AVA,54
2009,F,ISABELLA,54
2009,F,ELLA,50
2009,F,SOPHIE,50
2009,F,ABIGAIL,48
2009,F,LILY,47
2009,F,EMILY,46
2009,F,HANNAH,43
2009,F,MADISON,43
2009,F,SOPHIA,39
2009,F,ALEXIS,38
2009,F,BROOKLYN,34
2009,F,CHLOE,34
2009,F,ADDISON,30
2009,F,ANNA,28
2009,F,GRACE,28
2009,F,JULIA,28
2009,F,CHARLOTTE,25
2009,M,ETHAN,91
2009,M,JACOB,78
2009,M,LIAM,64
2009,M,WILLIAM,61
2009,M,LOGAN,59
2009,M,OWEN,58
2009,M,ALEXANDER,55
2009,M,NOAH,55
2009,M,BENJAMIN,49
2009,M,CARTER,45
2009,M,RYAN,45
2009,M,JOSHUA,43
2009,M,JACK,42
2009,M,LUCAS,42
2009,M,SAMUEL,42
2009,M,CONNOR,40
2009,M,LUKE,40
2009,M,BRODY,39
2009,M,JACKSON,39
2009,M,NATHAN,38
2010,F,ELLA,61
2010,F,OLIVIA,61
2010,F,AVA,60
